timestamp,county,file_number,measure_names,provider_name,measure_values
2020-07-15T190141,MIAMI-DADE,110199,Available,NICKLAUS CHILDREN'S HOSPITAL,42
2020-07-15T190141,MIAMI-DADE,110199,Available Capacity,NICKLAUS CHILDREN'S HOSPITAL,0.190909091
2020-07-15T190141,MIAMI-DADE,110199,Total Staffed Bed Capacity,NICKLAUS CHILDREN'S HOSPITAL,220
2020-07-15T190141,MIAMI-DADE,120014,Bed Census,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,192
2020-07-15T190141,MIAMI-DADE,120014,Available,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0
2020-07-15T190141,MIAMI-DADE,120014,Available Capacity,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0
2020-07-15T190141,MIAMI-DADE,120014,Total Staffed Bed Capacity,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,192
2020-07-15T190141,MIAMI-DADE,23960028,Bed Census,SELECT SPECIALTY HOSPITAL-MIAMI,39
2020-07-15T190141,MIAMI-DADE,23960028,Available,SELECT SPECIALTY HOSPITAL-MIAMI,8
2020-07-15T190141,MIAMI-DADE,23960028,Available Capacity,SELECT SPECIALTY HOSPITAL-MIAMI,0.170212766
2020-07-15T190141,MIAMI-DADE,23960028,Total Staffed Bed Capacity,SELECT SPECIALTY HOSPITAL-MIAMI,47
2020-07-15T190141,MIAMI-DADE,23960064,Bed Census,WEST KENDALL BAPTIST HOSPITAL,141
2020-07-15T190141,MIAMI-DADE,23960064,Available,WEST KENDALL BAPTIST HOSPITAL,14
2020-07-15T190141,MIAMI-DADE,23960064,Available Capacity,WEST KENDALL BAPTIST HOSPITAL,0.090322581
2020-07-15T190141,MIAMI-DADE,23960064,Total Staffed Bed Capacity,WEST KENDALL BAPTIST HOSPITAL,155
2020-07-15T190141,MIAMI-DADE,23960094,Bed Census,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,57
2020-07-15T190141,MIAMI-DADE,23960094,Available,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,3
2020-07-15T190141,MIAMI-DADE,23960094,Available Capacity,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,0.05
2020-07-15T190141,MIAMI-DADE,23960094,Total Staffed Bed Capacity,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,60
2020-07-15T190141,MIAMI-DADE,23960097,Bed Census,ST CATHERINE'S WEST REHABILITATION HOSPITAL,18
2020-07-15T190141,MIAMI-DADE,23960097,Available,ST CATHERINE'S WEST REHABILITATION HOSPITAL,22
2020-07-15T190141,MIAMI-DADE,23960097,Available Capacity,ST CATHERINE'S WEST REHABILITATION HOSPITAL,0.55
2020-07-15T190141,MIAMI-DADE,23960097,Total Staffed Bed Capacity,ST CATHERINE'S WEST REHABILITATION HOSPITAL,40
2020-07-15T190141,MONROE,100024,Bed Census,FISHERMEN'S COMMUNITY HOSPITAL,0
2020-07-15T190141,MONROE,100024,Available,FISHERMEN'S COMMUNITY HOSPITAL,4
2020-07-15T190141,MONROE,100024,Available Capacity,FISHERMEN'S COMMUNITY HOSPITAL,1
2020-07-15T190141,MONROE,100024,Total Staffed Bed Capacity,FISHERMEN'S COMMUNITY HOSPITAL,4
2020-07-15T190141,MONROE,100150,Bed Census,DEPOO HOSPITAL,19
2020-07-15T190141,MONROE,100150,Available,DEPOO HOSPITAL,4
2020-07-15T190141,MONROE,100150,Available Capacity,DEPOO HOSPITAL,0.173913043
2020-07-15T190141,MONROE,100150,Total Staffed Bed Capacity,DEPOO HOSPITAL,23
2020-07-15T190141,MONROE,100160,Bed Census,MARINERS HOSPITAL,20
2020-07-15T190141,MONROE,100160,Available,MARINERS HOSPITAL,5
2020-07-15T190141,MONROE,100160,Available Capacity,MARINERS HOSPITAL,0.2
2020-07-15T190141,MONROE,100160,Total Staffed Bed Capacity,MARINERS HOSPITAL,25
2020-07-15T190141,MONROE,100195,Bed Census,LOWER KEYS MEDICAL CENTER,57
2020-07-15T190141,MONROE,100195,Available,LOWER KEYS MEDICAL CENTER,13
2020-07-15T190141,MONROE,100195,Available Capacity,LOWER KEYS MEDICAL CENTER,0.185714286
2020-07-15T190141,MONROE,100195,Total Staffed Bed Capacity,LOWER KEYS MEDICAL CENTER,70
2020-07-15T190141,NASSAU,100140,Bed Census,BAPTIST MEDICAL CENTER NASSAU,54
2020-07-15T190141,NASSAU,100140,Available,BAPTIST MEDICAL CENTER NASSAU,19
2020-07-15T190141,NASSAU,100140,Available Capacity,BAPTIST MEDICAL CENTER NASSAU,0.260273973
2020-07-15T190141,NASSAU,100140,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER NASSAU,73
2020-07-15T190141,OKALOOSA,100054,Bed Census,TWIN CITIES HOSPITAL,39
2020-07-15T190141,OKALOOSA,100054,Available,TWIN CITIES HOSPITAL,4
2020-07-15T190141,OKALOOSA,100054,Available Capacity,TWIN CITIES HOSPITAL,0.093023256
2020-07-15T190141,OKALOOSA,100054,Total Staffed Bed Capacity,TWIN CITIES HOSPITAL,43
2020-07-15T190141,OKALOOSA,100122,Bed Census,NORTH OKALOOSA MEDICAL CENTER,66
2020-07-15T190141,OKALOOSA,100122,Available,NORTH OKALOOSA MEDICAL CENTER,47
2020-07-15T190141,OKALOOSA,100122,Available Capacity,NORTH OKALOOSA MEDICAL CENTER,0.415929204
2020-07-15T190141,OKALOOSA,100122,Total Staffed Bed Capacity,NORTH OKALOOSA MEDICAL CENTER,113
2020-07-15T190141,OKALOOSA,100223,Bed Census,FORT WALTON BEACH MEDICAL CENTER,232
2020-07-15T190141,OKALOOSA,100223,Available,FORT WALTON BEACH MEDICAL CENTER,13
2020-07-15T190141,OKALOOSA,100223,Available Capacity,FORT WALTON BEACH MEDICAL CENTER,0.053061224
2020-07-15T190141,OKALOOSA,100223,Total Staffed Bed Capacity,FORT WALTON BEACH MEDICAL CENTER,245
2020-07-15T190141,OKALOOSA,111520,Bed Census,GULF COAST TREATMENT CENTER,28
2020-07-15T190141,OKALOOSA,111520,Available,GULF COAST TREATMENT CENTER,0
2020-07-15T190141,OKALOOSA,111520,Available Capacity,GULF COAST TREATMENT CENTER,0
2020-07-15T190141,OKALOOSA,111520,Total Staffed Bed Capacity,GULF COAST TREATMENT CENTER,28
2020-07-15T190141,OKALOOSA,23960106,Bed Census,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",17
2020-07-15T190141,OKALOOSA,23960106,Available,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",13
2020-07-15T190141,OKALOOSA,23960106,Available Capacity,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",0.433333333
2020-07-15T190141,OKALOOSA,23960106,Total Staffed Bed Capacity,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",30
2020-07-15T190141,OKEECHOBEE,100252,Bed Census,RAULERSON HOSPITAL,59
2020-07-15T190141,OKEECHOBEE,100252,Available,RAULERSON HOSPITAL,41
2020-07-15T190141,OKEECHOBEE,100252,Available Capacity,RAULERSON HOSPITAL,0.41
2020-07-15T190141,OKEECHOBEE,100252,Total Staffed Bed Capacity,RAULERSON HOSPITAL,100
2020-07-15T190141,ORANGE,100006,Bed Census,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,635
2020-07-15T190141,ORANGE,100006,Available,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,159
2020-07-15T190141,ORANGE,100006,Available Capacity,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,0.200251889
2020-07-15T190141,ORANGE,100006,Total Staffed Bed Capacity,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,794
2020-07-15T190141,ORANGE,100007,Bed Census,ADVENTHEALTH ORLANDO,988
2020-07-15T190141,ORANGE,100007,Available,ADVENTHEALTH ORLANDO,344
2020-07-15T190141,ORANGE,100007,Available Capacity,ADVENTHEALTH ORLANDO,0.258258258
2020-07-15T190141,ORANGE,100007,Total Staffed Bed Capacity,ADVENTHEALTH ORLANDO,"1,332"
2020-07-15T190141,ORANGE,100021,Bed Census,ADVENTHEALTH EAST ORLANDO,255
2020-07-15T190141,ORANGE,100021,Available,ADVENTHEALTH EAST ORLANDO,40
2020-07-15T190141,ORANGE,100021,Available Capacity,ADVENTHEALTH EAST ORLANDO,0.135593220
2020-07-15T190141,ORANGE,100021,Total Staffed Bed Capacity,ADVENTHEALTH EAST ORLANDO,295
2020-07-15T190141,ORANGE,100030,Bed Census,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,235
2020-07-15T190141,ORANGE,100030,Available,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,8
2020-07-15T190141,ORANGE,100030,Available Capacity,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,0.032921811
2020-07-15T190141,ORANGE,100030,Total Staffed Bed Capacity,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,243
2020-07-15T190141,ORANGE,100129,Bed Census,ASPIRE HEALTH PARTNERS,33
2020-07-15T190141,ORANGE,100129,Available,ASPIRE HEALTH PARTNERS,0
2020-07-15T190141,ORANGE,100129,Available Capacity,ASPIRE HEALTH PARTNERS,0
2020-07-15T190141,ORANGE,100129,Total Staffed Bed Capacity,ASPIRE HEALTH PARTNERS,33
2020-07-15T190141,ORANGE,100162,Bed Census,ADVENTHEALTH WINTER PARK,173
2020-07-15T190141,ORANGE,100162,Available,ADVENTHEALTH WINTER PARK,170
2020-07-15T190141,ORANGE,100162,Available Capacity,ADVENTHEALTH WINTER PARK,0.495626822
2020-07-15T190141,ORANGE,100162,Total Staffed Bed Capacity,ADVENTHEALTH WINTER PARK,343
2020-07-15T190141,ORANGE,110047,Bed Census,UNIVERSITY BEHAVIORAL CENTER,76
2020-07-15T190141,ORANGE,110047,Available,UNIVERSITY BEHAVIORAL CENTER,44
2020-07-15T190141,ORANGE,110047,Available Capacity,UNIVERSITY BEHAVIORAL CENTER,0.366666667
2020-07-15T190141,ORANGE,110047,Total Staffed Bed Capacity,UNIVERSITY BEHAVIORAL CENTER,120
2020-07-15T190141,ORANGE,110051,Bed Census,LA AMISTAD RESIDENTIAL TREATMENT CENTER,27
2020-07-15T190141,ORANGE,110051,Available,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0
2020-07-15T190141,ORANGE,110051,Available Capacity,LA AMISTAD RESIDENTIAL TREATMENT CENTER,0
2020-07-15T190141,ORANGE,110051,Total Staffed Bed Capacity,LA AMISTAD RESIDENTIAL TREATMENT CENTER,27
2020-07-15T190141,ORANGE,120001,Bed Census,ARNOLD PALMER MEDICAL CENTER,324
2020-07-15T190141,ORANGE,120001,Available,ARNOLD PALMER MEDICAL CENTER,133
2020-07-15T190141,ORANGE,120001,Available Capacity,ARNOLD PALMER MEDICAL CENTER,0.291028446
2020-07-15T190141,ORANGE,120001,Total Staffed Bed Capacity,ARNOLD PALMER MEDICAL CENTER,457
2020-07-15T190141,ORANGE,120002,Bed Census,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,260
2020-07-15T190141,ORANGE,120002,Available,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,12
2020-07-15T190141,ORANGE,120002,Available Capacity,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,0.044117647
2020-07-15T190141,ORANGE,120002,Total Staffed Bed Capacity,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,272
2020-07-15T190141,ORANGE,120003,Bed Census,ADVENTHEALTH APOPKA,110
2020-07-15T190141,ORANGE,120003,Available,ADVENTHEALTH APOPKA,10
2020-07-15T190141,ORANGE,120003,Available Capacity,ADVENTHEALTH APOPKA,0.083333333
2020-07-15T190141,ORANGE,120003,Total Staffed Bed Capacity,ADVENTHEALTH APOPKA,120
2020-07-15T190141,ORANGE,23960043,Bed Census,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),28
2020-07-15T190141,ORANGE,23960043,Available,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),7
2020-07-15T190141,ORANGE,23960043,Available Capacity,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),0.2
2020-07-15T190141,ORANGE,23960043,Total Staffed Bed Capacity,SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS),35
2020-07-15T190141,ORANGE,23960068,Bed Census,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),58
2020-07-15T190141,ORANGE,23960068,Available,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),6
2020-07-15T190141,ORANGE,23960068,Available Capacity,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),0.09375
2020-07-15T190141,ORANGE,23960068,Total Staffed Bed Capacity,SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS),64
2020-07-15T190141,ORANGE,23960083,Bed Census,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,125
2020-07-15T190141,ORANGE,23960083,Available,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0
2020-07-15T190141,ORANGE,23960083,Available Capacity,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,0
2020-07-15T190141,ORANGE,23960083,Total Staffed Bed Capacity,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,125
2020-07-15T190141,ORANGE,23960096,Bed Census,NEMOURS CHILDREN'S HOSPITAL,84
2020-07-15T190141,ORANGE,23960096,Available,NEMOURS CHILDREN'S HOSPITAL,5
2020-07-15T190141,ORANGE,23960096,Available Capacity,NEMOURS CHILDREN'S HOSPITAL,0.056179775
2020-07-15T190141,ORANGE,23960096,Total Staffed Bed Capacity,NEMOURS CHILDREN'S HOSPITAL,89
2020-07-15T190141,OSCEOLA,100074,Bed Census,ST CLOUD REGIONAL MEDICAL CENTER,62
2020-07-15T190141,OSCEOLA,100074,Available,ST CLOUD REGIONAL MEDICAL CENTER,39
2020-07-15T190141,OSCEOLA,100074,Available Capacity,ST CLOUD REGIONAL MEDICAL CENTER,0.386138614
2020-07-15T190141,OSCEOLA,100074,Total Staffed Bed Capacity,ST CLOUD REGIONAL MEDICAL CENTER,101
2020-07-15T190141,OSCEOLA,100089,Bed Census,ADVENTHEALTH KISSIMMEE,146
2020-07-15T190141,OSCEOLA,100089,Available,ADVENTHEALTH KISSIMMEE,39
2020-07-15T190141,OSCEOLA,100089,Available Capacity,ADVENTHEALTH KISSIMMEE,0.210810811
2020-07-15T190141,OSCEOLA,100089,Total Staffed Bed Capacity,ADVENTHEALTH KISSIMMEE,185
2020-07-15T190141,OSCEOLA,100110,Bed Census,OSCEOLA REGIONAL MEDICAL CENTER,340
2020-07-15T190141,OSCEOLA,100110,Available,OSCEOLA REGIONAL MEDICAL CENTER,83
2020-07-15T190141,OSCEOLA,100110,Available Capacity,OSCEOLA REGIONAL MEDICAL CENTER,0.196217494
2020-07-15T190141,OSCEOLA,100110,Total Staffed Bed Capacity,OSCEOLA REGIONAL MEDICAL CENTER,423
2020-07-15T190141,OSCEOLA,23960017,Bed Census,ADVENTHEALTH CELEBRATION,172
2020-07-15T190141,OSCEOLA,23960017,Available,ADVENTHEALTH CELEBRATION,145
2020-07-15T190141,OSCEOLA,23960017,Available Capacity,ADVENTHEALTH CELEBRATION,0.457413249
2020-07-15T190141,OSCEOLA,23960017,Total Staffed Bed Capacity,ADVENTHEALTH CELEBRATION,317
2020-07-15T190141,OSCEOLA,23960111,Bed Census,POINCIANA MEDICAL CENTER,73
2020-07-15T190141,OSCEOLA,23960111,Available,POINCIANA MEDICAL CENTER,3
2020-07-15T190141,OSCEOLA,23960111,Available Capacity,POINCIANA MEDICAL CENTER,0.039473684
2020-07-15T190141,OSCEOLA,23960111,Total Staffed Bed Capacity,POINCIANA MEDICAL CENTER,76
2020-07-15T190141,OSCEOLA,23960129,Bed Census,BLACKBERRY CENTER,61
2020-07-15T190141,OSCEOLA,23960129,Available,BLACKBERRY CENTER,3
2020-07-15T190141,OSCEOLA,23960129,Available Capacity,BLACKBERRY CENTER,0.046875
2020-07-15T190141,OSCEOLA,23960129,Total Staffed Bed Capacity,BLACKBERRY CENTER,64
2020-07-15T190141,PALM BEACH,100002,Bed Census,BETHESDA HOSPITAL EAST,285
2020-07-15T190141,PALM BEACH,100002,Available,BETHESDA HOSPITAL EAST,105
2020-07-15T190141,PALM BEACH,100002,Available Capacity,BETHESDA HOSPITAL EAST,0.269230769
2020-07-15T190141,PALM BEACH,100002,Total Staffed Bed Capacity,BETHESDA HOSPITAL EAST,390
2020-07-15T190141,PALM BEACH,100010,Bed Census,ST MARY'S MEDICAL CENTER,385
2020-07-15T190141,PALM BEACH,100010,Available,ST MARY'S MEDICAL CENTER,144
2020-07-15T190141,PALM BEACH,100010,Available Capacity,ST MARY'S MEDICAL CENTER,0.272211720
2020-07-15T190141,PALM BEACH,100010,Total Staffed Bed Capacity,ST MARY'S MEDICAL CENTER,529
2020-07-15T190141,PALM BEACH,100080,Bed Census,JFK MEDICAL CENTER,371
2020-07-15T190141,PALM BEACH,100080,Available,JFK MEDICAL CENTER,192
2020-07-15T190141,PALM BEACH,100080,Available Capacity,JFK MEDICAL CENTER,0.341030195
2020-07-15T190141,PALM BEACH,100080,Total Staffed Bed Capacity,JFK MEDICAL CENTER,563
2020-07-15T190141,PALM BEACH,100130,Bed Census,LAKESIDE MEDICAL CENTER,27
2020-07-15T190141,PALM BEACH,100130,Available,LAKESIDE MEDICAL CENTER,43
2020-07-15T190141,PALM BEACH,100130,Available Capacity,LAKESIDE MEDICAL CENTER,0.614285714
2020-07-15T190141,PALM BEACH,100130,Total Staffed Bed Capacity,LAKESIDE MEDICAL CENTER,70
2020-07-15T190141,PALM BEACH,100168,Bed Census,BOCA RATON REGIONAL HOSPITAL,301
2020-07-15T190141,PALM BEACH,100168,Available,BOCA RATON REGIONAL HOSPITAL,85
2020-07-15T190141,PALM BEACH,100168,Available Capacity,BOCA RATON REGIONAL HOSPITAL,0.220207254
2020-07-15T190141,PALM BEACH,100168,Total Staffed Bed Capacity,BOCA RATON REGIONAL HOSPITAL,386
2020-07-15T190141,PALM BEACH,100176,Bed Census,PALM BEACH GARDENS MEDICAL CENTER,171
2020-07-15T190141,PALM BEACH,100176,Available,PALM BEACH GARDENS MEDICAL CENTER,47
2020-07-15T190141,PALM BEACH,100176,Available Capacity,PALM BEACH GARDENS MEDICAL CENTER,0.215596330
2020-07-15T190141,PALM BEACH,100176,Total Staffed Bed Capacity,PALM BEACH GARDENS MEDICAL CENTER,218
2020-07-15T190141,PALM BEACH,100234,Bed Census,JFK MEDICAL CENTER NORTH CAMPUS,160
2020-07-15T190141,PALM BEACH,100234,Available,JFK MEDICAL CENTER NORTH CAMPUS,72
2020-07-15T190141,PALM BEACH,100234,Available Capacity,JFK MEDICAL CENTER NORTH CAMPUS,0.310344828
2020-07-15T190141,PALM BEACH,100234,Total Staffed Bed Capacity,JFK MEDICAL CENTER NORTH CAMPUS,232
2020-07-15T190141,PALM BEACH,100253,Bed Census,JUPITER MEDICAL CENTER,171
2020-07-15T190141,PALM BEACH,100253,Available,JUPITER MEDICAL CENTER,71
2020-07-15T190141,PALM BEACH,100253,Available Capacity,JUPITER MEDICAL CENTER,0.293388430
2020-07-15T190141,PALM BEACH,100253,Total Staffed Bed Capacity,JUPITER MEDICAL CENTER,242
2020-07-15T190141,PALM BEACH,100258,Bed Census,DELRAY MEDICAL CENTER,339
2020-07-15T190141,PALM BEACH,100258,Available,DELRAY MEDICAL CENTER,155
2020-07-15T190141,PALM BEACH,100258,Available Capacity,DELRAY MEDICAL CENTER,0.313765182
2020-07-15T190141,PALM BEACH,100258,Total Staffed Bed Capacity,DELRAY MEDICAL CENTER,494
2020-07-15T190141,PALM BEACH,104008,Bed Census,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0
2020-07-15T190141,PALM BEACH,104008,Available,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0
2020-07-15T190141,PALM BEACH,104008,Available Capacity,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",NA
2020-07-15T190141,PALM BEACH,104008,Total Staffed Bed Capacity,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC",0
2020-07-15T190141,PALM BEACH,110006,Bed Census,PALMS WEST HOSPITAL,170
2020-07-15T190141,PALM BEACH,110006,Available,PALMS WEST HOSPITAL,38
2020-07-15T190141,PALM BEACH,110006,Available Capacity,PALMS WEST HOSPITAL,0.182692308
2020-07-15T190141,PALM BEACH,110006,Total Staffed Bed Capacity,PALMS WEST HOSPITAL,208
2020-07-15T190141,PALM BEACH,110008,Bed Census,WEST BOCA MEDICAL CENTER,122
2020-07-15T190141,PALM BEACH,110008,Available,WEST BOCA MEDICAL CENTER,94
2020-07-15T190141,PALM BEACH,110008,Available Capacity,WEST BOCA MEDICAL CENTER,0.435185185
2020-07-15T190141,PALM BEACH,110008,Total Staffed Bed Capacity,WEST BOCA MEDICAL CENTER,216
2020-07-15T190141,PALM BEACH,110010,Bed Census,WELLINGTON REGIONAL MEDICAL CENTER,205
2020-07-15T190141,PALM BEACH,110010,Available,WELLINGTON REGIONAL MEDICAL CENTER,43
2020-07-15T190141,PALM BEACH,110010,Available Capacity,WELLINGTON REGIONAL MEDICAL CENTER,0.173387097
2020-07-15T190141,PALM BEACH,110010,Total Staffed Bed Capacity,WELLINGTON REGIONAL MEDICAL CENTER,248
2020-07-15T190141,PALM BEACH,110403,Bed Census,GOOD SAMARITAN MEDICAL CENTER,189
2020-07-15T190141,PALM BEACH,110403,Available,GOOD SAMARITAN MEDICAL CENTER,16
2020-07-15T190141,PALM BEACH,110403,Available Capacity,GOOD SAMARITAN MEDICAL CENTER,0.078048780
2020-07-15T190141,PALM BEACH,110403,Total Staffed Bed Capacity,GOOD SAMARITAN MEDICAL CENTER,205
2020-07-15T190141,PALM BEACH,23960072,Bed Census,SELECT SPECIALTY HOSPITAL- PALM BEACH,59
2020-07-15T190141,PALM BEACH,23960072,Available,SELECT SPECIALTY HOSPITAL- PALM BEACH,1
2020-07-15T190141,PALM BEACH,23960072,Available Capacity,SELECT SPECIALTY HOSPITAL- PALM BEACH,0.016666667
2020-07-15T190141,PALM BEACH,23960072,Total Staffed Bed Capacity,SELECT SPECIALTY HOSPITAL- PALM BEACH,60
2020-07-15T190141,PALM BEACH,23960074,Bed Census,KINDRED HOSPITAL THE PALM BEACHES,55
2020-07-15T190141,PALM BEACH,23960074,Available,KINDRED HOSPITAL THE PALM BEACHES,3
2020-07-15T190141,PALM BEACH,23960074,Available Capacity,KINDRED HOSPITAL THE PALM BEACHES,0.051724138
2020-07-15T190141,PALM BEACH,23960074,Total Staffed Bed Capacity,KINDRED HOSPITAL THE PALM BEACHES,58
2020-07-15T190141,PALM BEACH,23960098,Bed Census,BETHESDA HOSPITAL WEST,72
2020-07-15T190141,PALM BEACH,23960098,Available,BETHESDA HOSPITAL WEST,9
2020-07-15T190141,PALM BEACH,23960098,Available Capacity,BETHESDA HOSPITAL WEST,0.111111111
2020-07-15T190141,PALM BEACH,23960098,Total Staffed Bed Capacity,BETHESDA HOSPITAL WEST,81
2020-07-15T190141,PASCO,100046,Bed Census,ADVENTHEALTH ZEPHYRHILLS,133
2020-07-15T190141,PASCO,100046,Available,ADVENTHEALTH ZEPHYRHILLS,10
2020-07-15T190141,PASCO,100046,Available Capacity,ADVENTHEALTH ZEPHYRHILLS,0.069930070
2020-07-15T190141,PASCO,100046,Total Staffed Bed Capacity,ADVENTHEALTH ZEPHYRHILLS,143
2020-07-15T190141,PASCO,100063,Bed Census,MORTON PLANT NORTH BAY HOSPITAL,205
2020-07-15T190141,PASCO,100063,Available,MORTON PLANT NORTH BAY HOSPITAL,10
2020-07-15T190141,PASCO,100063,Available Capacity,MORTON PLANT NORTH BAY HOSPITAL,0.046511628
2020-07-15T190141,PASCO,100063,Total Staffed Bed Capacity,MORTON PLANT NORTH BAY HOSPITAL,215
2020-07-15T190141,PASCO,100191,Bed Census,MEDICAL CENTER OF TRINITY,193
2020-07-15T190141,PASCO,100191,Available,MEDICAL CENTER OF TRINITY,52
2020-07-15T190141,PASCO,100191,Available Capacity,MEDICAL CENTER OF TRINITY,0.212244898
2020-07-15T190141,PASCO,100191,Total Staffed Bed Capacity,MEDICAL CENTER OF TRINITY,245
2020-07-15T190141,PASCO,100211,Bed Census,ADVENTHEALTH DADE CITY,57
2020-07-15T190141,PASCO,100211,Available,ADVENTHEALTH DADE CITY,33
2020-07-15T190141,PASCO,100211,Available Capacity,ADVENTHEALTH DADE CITY,0.366666667
2020-07-15T190141,PASCO,100211,Total Staffed Bed Capacity,ADVENTHEALTH DADE CITY,90
2020-07-15T190141,PASCO,100256,Bed Census,REGIONAL MEDICAL CENTER BAYONET POINT,258
2020-07-15T190141,PASCO,100256,Available,REGIONAL MEDICAL CENTER BAYONET POINT,23
2020-07-15T190141,PASCO,100256,Available Capacity,REGIONAL MEDICAL CENTER BAYONET POINT,0.081850534
2020-07-15T190141,PASCO,100256,Total Staffed Bed Capacity,REGIONAL MEDICAL CENTER BAYONET POINT,281
2020-07-15T190141,PASCO,23960082,Bed Census,ADVENTHEALTH CONNERTON,64
2020-07-15T190141,PASCO,23960082,Available,ADVENTHEALTH CONNERTON,1
2020-07-15T190141,PASCO,23960082,Available Capacity,ADVENTHEALTH CONNERTON,0.015384615
2020-07-15T190141,PASCO,23960082,Total Staffed Bed Capacity,ADVENTHEALTH CONNERTON,65
2020-07-15T190141,PASCO,23960099,Bed Census,ADVENTHEALTH WESLEY CHAPEL,114
2020-07-15T190141,PASCO,23960099,Available,ADVENTHEALTH WESLEY CHAPEL,0
2020-07-15T190141,PASCO,23960099,Available Capacity,ADVENTHEALTH WESLEY CHAPEL,0
2020-07-15T190141,PASCO,23960099,Total Staffed Bed Capacity,ADVENTHEALTH WESLEY CHAPEL,114
2020-07-15T190141,PASCO,23960102,Bed Census,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,53
2020-07-15T190141,PASCO,23960102,Available,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,3
2020-07-15T190141,PASCO,23960102,Available Capacity,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,0.053571429
2020-07-15T190141,PASCO,23960102,Total Staffed Bed Capacity,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,56
2020-07-15T190141,PASCO,23960110,Bed Census,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,34
2020-07-15T190141,PASCO,23960110,Available,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,28
2020-07-15T190141,PASCO,23960110,Available Capacity,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,0.451612903
2020-07-15T190141,PASCO,23960110,Total Staffed Bed Capacity,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,62
2020-07-15T190141,PASCO,23960114,Bed Census,NORTH TAMPA BEHAVIORAL HEALTH,83
2020-07-15T190141,PASCO,23960114,Available,NORTH TAMPA BEHAVIORAL HEALTH,43
2020-07-15T190141,PASCO,23960114,Available Capacity,NORTH TAMPA BEHAVIORAL HEALTH,0.341269841
2020-07-15T190141,PASCO,23960114,Total Staffed Bed Capacity,NORTH TAMPA BEHAVIORAL HEALTH,126
2020-07-15T190141,PINELLAS,100015,Bed Census,LARGO MEDICAL CENTER - INDIAN ROCKS,65
2020-07-15T190141,PINELLAS,100015,Available,LARGO MEDICAL CENTER - INDIAN ROCKS,24
2020-07-15T190141,PINELLAS,100015,Available Capacity,LARGO MEDICAL CENTER - INDIAN ROCKS,0.269662921
2020-07-15T190141,PINELLAS,100015,Total Staffed Bed Capacity,LARGO MEDICAL CENTER - INDIAN ROCKS,89
